sample_id,prefix_len,fp32_top1_logit,fp32_margin,int8_top1_logit,int8_margin,fp32_argmax_id,int8_argmax_id,margin_diff_abs
common_voice_de_19652931,0,12.412468910217285,0.2894096374511719,12.55415153503418,0.4604778289794922,36,36,0.1710681915283203
common_voice_de_19658344,12,10.122049331665039,0.8615102767944336,9.745039939880371,0.17171859741210938,48659,1458,0.6897916793823242
common_voice_de_19658785,5,14.158858299255371,0.11206436157226562,13.887351989746094,0.15543460845947266,4,286,0.04337024688720703
common_voice_de_19664018,8,13.292135238647461,0.8556547164916992,12.767884254455566,0.9542503356933594,1118,1118,0.09859561920166016
common_voice_de_19665517,0,13.408623695373535,0.012094497680664062,13.361176490783691,0.3125638961791992,491,491,0.30046939849853516
common_voice_de_19665564,7,9.46744441986084,0.2168750762939453,9.295391082763672,0.22594165802001953,16825,263,0.009066581726074219
common_voice_de_19673878,0,12.111983299255371,0.09905624389648438,11.878705978393555,0.4706687927246094,36,36,0.371612548828125
common_voice_de_19674166,10,9.589248657226562,0.33089733123779297,9.665322303771973,0.43106651306152344,6424,6424,0.10016918182373047
common_voice_de_19678935,0,11.602409362792969,0.18584156036376953,11.542553901672363,0.24555301666259766,36,36,0.059711456298828125
common_voice_de_19679333,2,12.609696388244629,0.9843597412109375,12.284432411193848,0.5051441192626953,9018,9018,0.4792156219482422
common_voice_de_19682875,0,12.768524169921875,0.12339496612548828,12.975973129272461,0.35922908782958984,231,231,0.23583412170410156
common_voice_de_19686868,11,12.706293106079102,1.5276193618774414,12.660547256469727,1.3956365585327148,15,15,0.13198280334472656
common_voice_de_19689096,13,10.547064781188965,0.22165584564208984,10.514510154724121,0.16895675659179688,137,137,0.05269908905029297
common_voice_de_19691309,8,10.6271390914917,0.23093700408935547,11.133867263793945,0.5994453430175781,82,82,0.36850833892822266
common_voice_de_19691490,14,12.552998542785645,0.40230560302734375,12.3582181930542,0.5137052536010742,8,8,0.11139965057373047
common_voice_de_19692905,0,12.4061918258667,0.03448295593261719,12.550694465637207,0.2191753387451172,496,496,0.1846923828125
common_voice_de_19697224,11,9.663302421569824,1.095475196838379,9.596055030822754,1.1276378631591797,172,172,0.03216266632080078
common_voice_de_19700285,11,8.247448921203613,0.045523643493652344,8.298770904541016,0.21335983276367188,33,322,0.16783618927001953
common_voice_de_19707955,10,12.1893310546875,0.47070884704589844,11.879051208496094,0.4055461883544922,19,19,0.06516265869140625
common_voice_de_19708417,13,7.646389484405518,0.005189418792724609,7.6631035804748535,0.06557941436767578,12916,12916,0.06038999557495117
common_voice_de_19711227,5,13.006905555725098,1.4096879959106445,12.818636894226074,1.0227108001708984,4,4,0.3869771957397461
common_voice_de_19717278,6,11.719639778137207,0.7794971466064453,11.69442081451416,0.5490493774414062,72,72,0.23044776916503906
common_voice_de_19717435,12,11.852740287780762,0.8262968063354492,11.567450523376465,0.7644281387329102,8,8,0.06186866760253906
common_voice_de_19727939,0,12.084471702575684,0.07504463195800781,12.047126770019531,0.01816272735595703,6971,1705,0.05688190460205078
common_voice_de_19729114,0,13.266376495361328,0.33342838287353516,13.667678833007812,0.5930089950561523,21096,21096,0.2595806121826172
common_voice_de_19729335,7,12.091651916503906,0.03912925720214844,11.802555084228516,0.2166757583618164,394,4,0.17754650115966797
common_voice_de_19730267,0,12.946249008178711,0.23898029327392578,12.88518238067627,0.2523164749145508,3320,3320,0.013336181640625
common_voice_de_19731112,14,11.917560577392578,0.031284332275390625,12.10433292388916,0.48073863983154297,14614,43,0.44945430755615234
common_voice_de_19736097,30,10.815077781677246,2.2291746139526367,10.479904174804688,2.682799816131592,3,3,0.4536252021789551
common_voice_de_19737770,0,10.811544418334961,0.13773632049560547,10.874438285827637,0.06158161163330078,2039,2039,0.07615470886230469
common_voice_de_19740991,0,11.465502738952637,0.12225914001464844,11.643972396850586,0.29395484924316406,64,64,0.17169570922851562
common_voice_de_19742430,16,11.639180183410645,0.20153522491455078,11.718100547790527,0.15505218505859375,301,137,0.04648303985595703
common_voice_de_19750630,0,13.696440696716309,0.1135873794555664,13.69856071472168,0.3719749450683594,9733,9733,0.25838756561279297
common_voice_de_19751543,15,11.242061614990234,0.5903835296630859,11.045978546142578,0.11762809753417969,18198,18198,0.47275543212890625
common_voice_de_19752914,7,12.397538185119629,1.2113075256347656,12.494626998901367,1.4498310089111328,4,4,0.2385234832763672
common_voice_de_19755721,0,12.371881484985352,1.5739011764526367,12.574145317077637,1.8818244934082031,231,231,0.3079233169555664
common_voice_de_19755876,7,11.518177032470703,1.0515775680541992,11.590557098388672,1.010396957397461,30441,30441,0.04118061065673828
common_voice_de_19757634,5,12.140815734863281,0.7338180541992188,12.003156661987305,0.44269752502441406,5300,5300,0.2911205291748047
common_voice_de_19757635,18,9.02228832244873,0.5973873138427734,8.93797492980957,0.4770994186401367,7154,7154,0.12028789520263672
common_voice_de_19758849,15,12.846924781799316,1.2521696090698242,12.746726989746094,1.7240619659423828,2,2,0.4718923568725586
common_voice_de_19761624,0,11.82169246673584,0.5821208953857422,11.467174530029297,0.31057167053222656,6784,64,0.2715492248535156
common_voice_de_19762348,6,12.010345458984375,0.2785062789916992,11.978759765625,0.15981006622314453,806,806,0.11869621276855469
common_voice_de_19765156,0,12.654437065124512,0.053481101989746094,12.51981258392334,0.10838031768798828,36,36,0.05489921569824219
common_voice_de_19765160,16,6.446176528930664,0.07260990142822266,6.365335464477539,0.11790800094604492,250,3,0.045298099517822266
common_voice_de_19766154,28,11.501605033874512,0.5448570251464844,11.504598617553711,1.0020694732666016,3,3,0.4572124481201172
common_voice_de_19769334,4,11.806219100952148,1.0490684509277344,11.751938819885254,0.9969387054443359,48,48,0.05212974548339844
common_voice_de_19773171,0,11.980820655822754,0.12006664276123047,11.855348587036133,0.04449176788330078,64,64,0.07557487487792969
common_voice_de_19777149,6,10.854190826416016,0.6432418823242188,10.960931777954102,1.0680246353149414,1230,1230,0.42478275299072266
common_voice_de_19784306,6,11.723133087158203,0.41219615936279297,11.569517135620117,0.5709161758422852,251,251,0.1587200164794922
common_voice_de_19813242,10,11.432361602783203,1.1064586639404297,11.085785865783691,1.134596824645996,6063,6063,0.028138160705566406
common_voice_de_19813908,6,10.228402137756348,1.2684640884399414,9.972679138183594,1.4132604598999023,1604,1604,0.14479637145996094
common_voice_de_19814347,0,10.78983211517334,0.7727298736572266,10.852742195129395,0.9089221954345703,36,36,0.13619232177734375
common_voice_de_19840010,5,12.134575843811035,0.9317636489868164,12.283039093017578,0.7625370025634766,3849,3849,0.16922664642333984
common_voice_de_19845317,0,13.165518760681152,0.1347484588623047,13.029745101928711,0.4607505798339844,231,231,0.3260021209716797
common_voice_de_19855607,12,10.6187744140625,0.7021083831787109,10.909540176391602,1.0439224243164062,1341,1341,0.3418140411376953
common_voice_de_19855609,0,11.107945442199707,0.2210836410522461,11.218270301818848,0.3244447708129883,36,36,0.10336112976074219
common_voice_de_19858604,7,10.810033798217773,0.2479696273803711,10.546003341674805,0.08242988586425781,19,99,0.16553974151611328
common_voice_de_19865491,13,8.788434982299805,0.779780387878418,8.564106941223145,0.4192848205566406,142,142,0.36049556732177734
common_voice_de_19873889,5,8.205904006958008,0.41532373428344727,8.368094444274902,0.5663809776306152,540,540,0.15105724334716797
common_voice_de_19887584,12,9.632156372070312,0.1632213592529297,9.717348098754883,0.29080963134765625,4868,4868,0.12758827209472656
common_voice_de_19941265,3,5.834204196929932,0.31401586532592773,6.001418113708496,0.42223215103149414,19,19,0.1082162857055664
common_voice_de_19942598,3,12.32050609588623,0.5776729583740234,12.5270357131958,0.7833442687988281,58,58,0.2056713104248047
common_voice_de_19947493,0,10.107096672058105,0.09552669525146484,10.236307144165039,0.4295463562011719,36,36,0.33401966094970703
common_voice_de_19947763,9,11.466575622558594,0.8624200820922852,11.433618545532227,0.7893972396850586,58,58,0.07302284240722656
common_voice_de_19948040,19,13.036287307739258,0.7987089157104492,12.276369094848633,0.3577766418457031,18579,18579,0.4409322738647461
common_voice_de_19948802,0,12.373124122619629,1.033095359802246,12.545507431030273,1.1093950271606445,746,746,0.07629966735839844
common_voice_de_19949230,0,11.339499473571777,1.6307268142700195,11.397926330566406,1.5735607147216797,36,36,0.057166099548339844
common_voice_de_19949817,0,13.3014554977417,0.2841606140136719,13.324169158935547,0.04410076141357422,140,140,0.24005985260009766
common_voice_de_19951659,11,11.118778228759766,2.908082962036133,10.40306282043457,1.9291276931762695,4903,4903,0.9789552688598633
common_voice_de_19951957,4,13.439108848571777,0.2502727508544922,12.95936393737793,0.1833515167236328,7271,7271,0.06692123413085938
common_voice_de_19952855,10,11.466096878051758,0.22017478942871094,10.976164817810059,0.1411457061767578,13,13,0.07902908325195312
common_voice_de_19956308,6,7.143678188323975,0.37403059005737305,6.752033710479736,0.7359786033630371,14,2350,0.36194801330566406
common_voice_de_19956546,1,13.659502029418945,0.9924335479736328,13.242578506469727,0.29393768310546875,22,22,0.6984958648681641
common_voice_de_19956976,6,13.177810668945312,0.35782527923583984,12.997304916381836,0.7439460754394531,14,14,0.3861207962036133
common_voice_de_19963027,10,13.280342102050781,0.7091751098632812,12.561768531799316,0.38463687896728516,2995,2995,0.3245382308959961
common_voice_de_19963712,6,11.82229995727539,0.05020904541015625,11.805614471435547,0.4080390930175781,5788,4,0.3578300476074219
common_voice_de_19965181,1,8.060226440429688,0.28391361236572266,7.9693498611450195,0.788663387298584,44601,58,0.5047497749328613
common_voice_de_19966369,9,12.62357234954834,1.2137022018432617,12.037092208862305,0.2910747528076172,47,47,0.9226274490356445
common_voice_de_19971689,16,10.062658309936523,1.3785009384155273,9.998394966125488,1.6119937896728516,3,3,0.23349285125732422
common_voice_de_19983783,11,12.219847679138184,0.104278564453125,12.473333358764648,0.07739925384521484,1757,8840,0.026879310607910156
common_voice_de_19987973,23,12.61655330657959,1.7814445495605469,12.213648796081543,1.408493995666504,7791,7791,0.37295055389404297
common_voice_de_19989506,0,12.852825164794922,0.1658000946044922,12.62647819519043,0.3523979187011719,36,36,0.1865978240966797
common_voice_de_19989775,0,13.406877517700195,0.38001537322998047,13.633435249328613,0.32486820220947266,231,231,0.05514717102050781
common_voice_de_19990569,1,10.016820907592773,0.3149070739746094,10.376384735107422,0.6975307464599609,19,19,0.38262367248535156
common_voice_de_19990675,5,10.451153755187988,0.6045761108398438,10.311075210571289,0.9159727096557617,172,172,0.31139659881591797
common_voice_de_19993210,4,8.496665954589844,0.026633262634277344,8.360357284545898,0.5147814750671387,15252,2,0.48814821243286133
common_voice_de_19994025,0,11.712602615356445,0.8869028091430664,11.676591873168945,0.8700475692749023,36,36,0.016855239868164062
common_voice_de_19998047,5,13.077507019042969,0.45659637451171875,12.86701774597168,0.4827899932861328,5,5,0.026193618774414062
common_voice_de_19999599,1,8.843832015991211,0.6850814819335938,8.87204647064209,0.4067821502685547,154,154,0.27829933166503906
common_voice_de_19999909,10,12.264690399169922,1.9418859481811523,12.353076934814453,1.2220001220703125,71,71,0.7198858261108398
common_voice_de_20000572,0,11.261481285095215,0.9588603973388672,11.036480903625488,0.8210687637329102,64,64,0.13779163360595703
common_voice_de_20000920,23,13.906768798828125,0.2710390090942383,14.096297264099121,0.5304555892944336,9180,9180,0.2594165802001953
common_voice_de_20002126,11,9.706843376159668,0.9303627014160156,9.785375595092773,1.0102167129516602,152,152,0.07985401153564453
common_voice_de_20011654,4,13.22087574005127,0.48365020751953125,12.757081031799316,0.39948081970214844,92,92,0.08416938781738281
common_voice_de_20011720,13,13.169318199157715,0.8887147903442383,13.201288223266602,0.9690017700195312,56,56,0.08028697967529297
common_voice_de_20012763,10,8.50079345703125,0.7159185409545898,8.363266944885254,0.41127586364746094,52,52,0.3046426773071289
common_voice_de_20013869,7,6.444276332855225,0.08410310745239258,5.97532844543457,0.02203512191772461,7,7,0.06206798553466797
common_voice_de_20013896,4,10.90972900390625,1.2060174942016602,10.573356628417969,0.9349336624145508,813,813,0.2710838317871094
common_voice_de_20014841,0,12.469695091247559,0.8212947845458984,12.424520492553711,0.6194705963134766,36,36,0.20182418823242188
common_voice_de_20016662,0,11.705867767333984,0.8519659042358398,11.598368644714355,0.44151782989501953,36,36,0.4104480743408203
